Temp_ID Permanent_ID Mutation_type Position s h Subpop Tick Number
172 5346 m2 28975 0.021237189 0.5 p0 37 24
12 5348 m2 445783 0.00059778092 0.5 p0 37 58
235 5435 m2 183295 -0.000639212842 0.5 p0 38 9
139 5503 m2 842092 0.00792116299 0.5 p0 38 15
225 5583 m2 83282 0.000197810135 0.5 p0 39 8
54 5703 m2 305984 0.000513785868 0.5 p0 40 10
270 5858 m2 145901 7.46499572e-05 0.5 p0 41 4
59 5976 m2 850079 -0.0220638402 0.5 p0 41 26
127 6084 m2 812040 -0.00632271916 0.5 p0 42 9
163 6107 m2 111941 -0.000165555 0.5 p0 42 12
45 6108 m2 28803 -0.00275826501 0.5 p0 42 19
301 6185 m2 589738 1.07192036e-05 0.5 p0 43 2
9 6318 m2 674666 -0.0198038071 0.5 p0 44 13
100 6360 m2 379326 -2.03891977e-06 0.5 p0 44 13
72 6441 m2 330260 -0.0069185961 0.5 p0 44 18
26 6459 m2 916685 -0.00730964821 0.5 p0 44 54
73 6521 m2 336489 -0.00140014675 0.5 p0 45 3
144 6526 m2 968840 0.00774237467 0.5 p0 45 18
269 6588 m2 344311 -0.000701336074 0.5 p0 45 2
51 6657 m2 187413 0.0397630259 0.5 p0 46 15
3 6671 m2 500988 1.41877445e-05 0.5 p0 46 64
174 6765 m2 229135 9.57270913e-06 0.5 p0 47 32
184 6950 m2 241014 -0.00929845311 0.5 p0 48 2
70 6975 m2 103264 -4.16049916e-05 0.5 p0 48 7
207 7056 m2 894991 -0.00449408824 0.5 p0 49 6
21 7057 m2 942481 -8.34277216e-08 0.5 p0 49 36
29 7090 m2 409618 -0.00037059575 0.5 p0 49 48
264 7099 m2 753455 -2.40579793e-05 0.5 p0 49 3
77 7153 m2 70245 -0.00456256513 0.5 p0 49 6
42 7182 m2 505447 -0.000361195183 0.5 p0 49 27
169 7254 m2 95246 6.8599561e-06 0.5 p0 50 9
205 7271 m2 589908 -0.000390622561 0.5 p0 50 2
88 7302 m2 470318 -0.00128717104 0.5 p0 50 8
330 7317 m2 228964 -0.00125808478 0.5 p0 51 2
43 7441 m2 995669 0.045707494 0.5 p0 51 29
126 7499 m2 14827 -0.0308140926 0.5 p0 52 12
122 7506 m2 856438 0.000113627073 0.5 p0 52 2
25 7543 m2 410312 0.0126338927 0.5 p0 52 51
295 7552 m2 598750 0.00353381317 0.5 p0 52 4
271 7572 m2 855243 -0.000272197387 0.5 p0 52 1
150 7592 m2 11327 0.000238233988 0.5 p0 52 8
143 7637 m2 813403 -0.0194987729 0.5 p0 53 1
314 7643 m2 995052 -0.00660794275 0.5 p0 53 2
107 7667 m2 444843 -0.0064929775 0.5 p0 53 8
86 7681 m2 598555 -1.18275898e-06 0.5 p0 53 13
27 7705 m2 953304 -0.00379642099 0.5 p0 53 53
331 7717 m2 391450 -0.00724081881 0.5 p0 53 1
168 7734 m2 89619 -0.023486726 0.5 p0 53 2
95 7802 m2 473057 -0.00762489485 0.5 p0 54 12
154 7857 m2 24068 -7.37171504e-05 0.5 p0 54 2
358 7875 m2 278757 -0.00154683634 0.5 p0 54 2
239 7879 m2 420649 8.63076309e-07 0.5 p0 54 3
189 7891 m2 51195 -0.0114605222 0.5 p0 54 8
165 8032 m2 107766 3.05471112e-05 0.5 p0 55 9
177 8068 m2 209851 0.00575332763 0.5 p0 56 13
91 8114 m2 905519 0.00266036647 0.5 p0 56 40
294 8127 m2 496962 -6.6384041e-06 0.5 p0 56 2
58 8129 m2 12153 -0.00158645131 0.5 p0 56 38
159 8169 m2 681583 0.000462278433 0.5 p0 56 4
7 8171 m2 872398 -0.0122270836 0.5 p0 56 22
142 8199 m2 550123 -0.00532302121 0.5 p0 57 3
55 8230 m2 707240 -0.000525043637 0.5 p0 57 14
336 8268 m2 416128 -0.0144113973 0.5 p0 57 2
198 8374 m2 255212 0.0361605473 0.5 p0 58 6
98 8410 m2 870825 0.0099114161 0.5 p0 58 14
125 8433 m2 800533 -0.000294358586 0.5 p0 58 7
128 8464 m2 964796 -0.00301987655 0.5 p0 58 25
354 8487 m2 246613 0.0098947268 0.5 p0 59 1
16 8493 m2 350982 0.00655695936 0.5 p0 59 11
298 8501 m2 391821 0.00235858094 0.5 p0 59 2
180 8568 m2 538821 0.00822217669 0.5 p0 59 8
66 8573 m2 95945 0.00341160013 0.5 p0 59 35
30 8579 m2 529837 0.000131779278 0.5 p0 59 17
292 8599 m2 439881 1.95902558e-05 0.5 p0 59 1
119 8608 m2 453611 -0.00194314751 0.5 p0 59 27
132 8621 m2 600720 7.00877899e-06 0.5 p0 59 20
322 8654 m2 229291 -1.43551995e-06 0.5 p0 60 2
14 8676 m2 782654 -0.000407795334 0.5 p0 60 4
109 8706 m2 250482 5.46620831e-05 0.5 p0 60 8
111 8718 m2 12697 -0.00126017805 0.5 p0 60 4
289 8730 m2 235616 -0.0188740473 0.5 p0 60 2
20 8748 m2 589608 -2.02139945e-05 0.5 p0 60 23
41 8762 m2 962077 -0.00935656391 0.5 p0 60 19
131 8791 m2 50751 6.99169323e-05 0.5 p0 60 4
252 8809 m2 919931 -0.00877954066 0.5 p0 61 5
257 8842 m2 528755 -0.00506738201 0.5 p0 61 3
178 8864 m2 570909 -0.000422627898 0.5 p0 61 3
155 8905 m2 107338 0.0377264172 0.5 p0 61 6
356 8953 m2 456558 -0.000755071465 0.5 p0 61 1
282 9020 m2 533177 -1.15589e-05 0.5 p0 62 1
50 9065 m2 904102 -0.000186995865 0.5 p0 62 16
219 9077 m2 801042 -0.00441444386 0.5 p0 62 6
348 9113 m2 417664 -0.0179671664 0.5 p0 63 1
173 9166 m2 907507 6.46033586e-05 0.5 p0 63 3
309 9180 m2 67286 -0.0106162382 0.5 p0 63 2
318 9181 m2 967114 -0.00237283506 0.5 p0 63 2
238 9197 m2 840753 0.0227920208 0.5 p0 63 7
182 9199 m2 807549 0.0139315138 0.5 p0 63 3
170 9240 m2 543720 -1.12125826e-06 0.5 p0 64 2
258 9242 m2 758188 -6.84048658e-08 0.5 p0 64 1
22 9252 m2 435915 4.49885192e-05 0.5 p0 64 13
234 9263 m2 27508 -0.0179678183 0.5 p0 64 8
176 9268 m2 756583 0.0222916473 0.5 p0 64 10
149 9275 m2 404504 -0.00882283412 0.5 p0 64 7
320 9303 m2 25820 0.000571397017 0.5 p0 64 5
103 9360 m2 103472 0.0013333197 0.5 p0 64 5
105 9397 m2 932017 0.000469829014 0.5 p0 65 1
90 9405 m2 683391 -0.00583055429 0.5 p0 65 16
200 9424 m2 401813 -0.00153195951 0.5 p0 65 5
99 9452 m2 82835 0.000279184576 0.5 p0 65 7
217 9465 m2 167450 -0.00379542005 0.5 p0 65 3
212 9483 m2 171322 -2.12860505e-05 0.5 p0 65 11
255 9520 m2 676263 0.0148246717 0.5 p0 65 12
288 9525 m2 71542 -0.000242265611 0.5 p0 65 4
230 9539 m2 411262 -0.0398862809 0.5 p0 66 2
34 9549 m2 383309 1.09061257e-05 0.5 p0 66 3
76 9554 m2 307867 -0.0122545473 0.5 p0 66 6
204 9561 m2 574408 -0.00386457331 0.5 p0 66 5
32 9577 m2 1377 -0.00412643515 0.5 p0 66 17
343 9584 m2 204730 -0.000301614142 0.5 p0 66 1
93 9603 m2 928185 0.00253361254 0.5 p0 66 5
39 9623 m2 759157 0.00859932881 0.5 p0 66 4
248 9630 m2 966606 0.000226742835 0.5 p0 66 3
192 9637 m2 41501 0.00316376798 0.5 p0 66 5
137 9644 m2 776493 -5.92624758e-07 0.5 p0 66 2
106 9654 m2 70382 -0.018928146 0.5 p0 67 9
104 9689 m2 824555 -0.0179222487 0.5 p0 67 11
302 9691 m2 245683 0.00209233142 0.5 p0 67 2
118 9722 m2 251101 0.0108486786 0.5 p0 67 10
120 9787 m2 208127 3.86858403e-08 0.5 p0 67 5
281 9792 m2 729819 -1.78392268e-09 0.5 p0 67 2
197 9808 m2 597987 9.90144763e-05 0.5 p0 67 3
260 9820 m2 598378 -0.00479920954 0.5 p0 67 2
123 9841 m2 376577 -2.61748919e-05 0.5 p0 68 1
304 9860 m2 719600 0.0124572832 0.5 p0 68 1
284 9865 m2 434391 0.00454735057 0.5 p0 68 1
145 9867 m2 867597 1.81726989e-06 0.5 p0 68 7
236 9868 m2 220889 -0.0252972357 0.5 p0 68 10
185 9873 m2 912708 -0.0052848761 0.5 p0 68 4
233 9875 m2 20862 -0.00040691311 0.5 p0 68 1
164 9880 m2 894441 -0.00600918615 0.5 p0 68 6
277 9910 m2 319390 -0.000590187788 0.5 p0 68 1
208 9935 m2 785097 -4.42538767e-05 0.5 p0 68 6
242 9939 m2 519744 0.000263729657 0.5 p0 68 3
210 9941 m2 613316 0.0264520105 0.5 p0 68 5
344 10017 m2 569419 -0.0189984869 0.5 p0 69 1
303 10018 m2 503890 0.0140422881 0.5 p0 69 4
241 10027 m2 995306 -0.000825828407 0.5 p0 69 2
345 10029 m2 521079 -0.000465863937 0.5 p0 69 3
130 10034 m2 674466 0.066364646 0.5 p0 69 8
196 10072 m2 835412 -0.00923922099 0.5 p0 69 1
121 10086 m2 102510 -0.00691084843 0.5 p0 69 5
218 10092 m2 969995 -0.0138739506 0.5 p0 69 5
81 10109 m2 238481 -0.00407885527 0.5 p0 69 3
166 10112 m2 864794 -0.000199788934 0.5 p0 69 2
228 10118 m2 198432 9.51653128e-05 0.5 p0 69 3
108 10174 m2 994431 -1.92062785e-07 0.5 p0 70 3
0 10175 m2 49608 -1.8923774e-11 0.5 p0 70 4
191 10185 m2 854892 -6.24652894e-05 0.5 p0 70 2
250 10203 m2 388786 9.68132299e-05 0.5 p0 70 3
146 10211 m2 750415 -0.0059422534 0.5 p0 70 1
308 10216 m2 88285 0.0777200237 0.5 p0 70 2
221 10231 m2 28840 4.26425913e-06 0.5 p0 70 5
171 10232 m2 682000 -0.0474448949 0.5 p0 70 5
83 10244 m2 818196 0.00175800093 0.5 p0 70 14
340 10248 m2 416364 0.000631883275 0.5 p0 70 2
307 10254 m2 170109 0.00242417166 0.5 p0 70 1
206 10256 m2 596421 0.00179235218 0.5 p0 70 5
44 10271 m2 530807 0.00849933829 0.5 p0 70 5
275 10272 m2 650563 -0.0188581832 0.5 p0 70 1
357 10293 m2 765314 0.080472596 0.5 p0 70 1
160 10294 m2 834055 -0.00202893023 0.5 p0 70 11
80 10296 m2 803464 -0.000278140826 0.5 p0 71 5
75 10299 m2 890536 -0.00172874145 0.5 p0 71 8
350 10304 m2 325134 -3.58705483e-06 0.5 p0 71 2
222 10322 m2 430390 -0.00381278433 0.5 p0 71 1
327 10336 m2 207443 -2.69657818e-07 0.5 p0 71 2
272 10338 m2 21098 0.000308607705 0.5 p0 71 1
152 10339 m2 366617 0.0183619224 0.5 p0 71 3
190 10352 m2 525493 -0.000216556902 0.5 p0 71 5
203 10357 m2 411816 0.0443333425 0.5 p0 71 2
226 10358 m2 986956 0.000189330211 0.5 p0 71 2
267 10362 m2 756304 1.64211051e-05 0.5 p0 71 2
291 10374 m2 103851 1.14568693e-05 0.5 p0 71 1
148 10389 m2 409258 3.91299778e-07 0.5 p0 71 2
224 10407 m2 29026 -0.00239756168 0.5 p0 71 1
201 10408 m2 574959 0.0102933142 0.5 p0 71 1
325 10411 m2 222275 -2.09348491e-06 0.5 p0 71 3
162 10413 m2 95834 -0.00440286566 0.5 p0 71 3
187 10415 m2 249667 0.0394477583 0.5 p0 71 1
65 10416 m2 795835 -0.0335122421 0.5 p0 71 4
251 10418 m2 579770 -0.0011226756 0.5 p0 71 10
153 10430 m2 988605 -0.00862506032 0.5 p0 71 3
311 10432 m2 579715 -0.000837477099 0.5 p0 71 2
68 10443 m2 570032 3.66929489e-05 0.5 p0 72 6
167 10447 m2 62809 0.00482499739 0.5 p0 72 6
194 10483 m2 217146 0.0252743997 0.5 p0 72 1
114 10492 m2 832834 -0.0113070505 0.5 p0 72 10
342 10496 m2 602143 0.0184104182 0.5 p0 72 1
179 10514 m2 769180 0.0036032449 0.5 p0 72 5
244 10522 m2 397078 -0.00100617344 0.5 p0 72 1
268 10526 m2 720515 -0.000150790816 0.5 p0 72 2
94 10530 m2 230803 0.0385966711 0.5 p0 72 3
124 10553 m2 567532 -0.0163439605 0.5 p0 72 1
232 10570 m2 908790 -0.000444071949 0.5 p0 72 1
280 10573 m2 263249 -0.104929283 0.5 p0 72 4
71 10598 m2 234009 0.000110678091 0.5 p0 73 5
334 10602 m2 955517 -0.0187208038 0.5 p0 73 1
216 10608 m2 383800 -0.00103051635 0.5 p0 73 2
199 10611 m2 398973 6.82233622e-06 0.5 p0 73 2
246 10621 m2 300906 0.0102423029 0.5 p0 73 7
181 10623 m2 570069 2.65627341e-06 0.5 p0 73 1
211 10625 m2 974587 -7.33557827e-05 0.5 p0 73 1
286 10635 m2 921641 1.91798767e-06 0.5 p0 73 2
195 10642 m2 291298 -1.08972854e-05 0.5 p0 73 1
147 10654 m2 226422 0.0157036167 0.5 p0 73 2
193 10656 m2 321047 0.0313409604 0.5 p0 73 5
313 10657 m2 554087 0.0056022252 0.5 p0 73 2
319 10658 m2 332600 -0.00893685594 0.5 p0 73 1
328 10662 m2 501361 -0.00133609003 0.5 p0 73 1
254 10666 m2 550742 3.33025855e-05 0.5 p0 73 1
293 10681 m2 547404 -2.85138384e-07 0.5 p0 73 2
112 10693 m2 495584 -0.000260129134 0.5 p0 73 6
323 10696 m2 148937 -0.0147439428 0.5 p0 73 1
116 10720 m2 851223 -0.00318723335 0.5 p0 73 3
285 10728 m2 362688 -0.00361849042 0.5 p0 74 2
339 10737 m2 515586 -5.098995e-09 0.5 p0 74 1
227 10740 m2 190995 0.0114521086 0.5 p0 74 5
329 10742 m2 343624 -0.00640984997 0.5 p0 74 2
17 10745 m2 356562 0.000446519873 0.5 p0 74 1
296 10749 m2 901856 -0.0189723149 0.5 p0 74 4
213 10754 m2 774467 -0.000521741633 0.5 p0 74 3
337 10760 m2 10535 -3.82624021e-05 0.5 p0 74 2
290 10768 m2 634704 -0.00383740012 0.5 p0 74 1
299 10786 m2 28370 0.00110673741 0.5 p0 74 1
316 10801 m2 203572 -0.00990049262 0.5 p0 74 2
300 10802 m2 63835 -0.031570714 0.5 p0 74 1
315 10803 m2 15185 1.40094162e-05 0.5 p0 74 1
263 10805 m2 575248 -0.0152464695 0.5 p0 74 2
335 10807 m2 242129 -0.000581506349 0.5 p0 74 2
156 10808 m2 854972 -0.00131651701 0.5 p0 74 2
158 10810 m2 523344 -0.00131444738 0.5 p0 74 1
243 10815 m2 561211 1.4542494e-06 0.5 p0 74 1
261 10819 m2 160141 0.00792029873 0.5 p0 74 1
202 10822 m2 874811 -0.00206419616 0.5 p0 74 1
37 10828 m2 352829 -0.0130765466 0.5 p0 74 1
38 10829 m2 432777 -9.12144606e-05 0.5 p0 74 1
183 10839 m2 269972 0.00135471299 0.5 p0 74 4
321 10846 m2 807216 0.000239466986 0.5 p0 74 2
346 10851 m2 610837 -0.00390293868 0.5 p0 74 1
306 10853 m2 283022 0.0190412439 0.5 p0 74 4
353 10859 m2 819467 -0.00235054712 0.5 p0 74 3
256 10860 m2 457926 0.0106521724 0.5 p0 74 2
324 10866 m2 970591 -0.0075786924 0.5 p0 74 2
297 10868 m2 667101 0.00188216905 0.5 p0 74 3
253 10872 m2 505167 0.00294535072 0.5 p0 74 1
287 10873 m2 431672 0.0014517057 0.5 p0 74 1
175 10876 m2 241356 -7.72561179e-08 0.5 p0 75 1
223 10877 m2 305838 0.00233246596 0.5 p0 75 1
312 10879 m2 515653 0.0118630752 0.5 p0 75 3
305 10880 m2 803402 -0.00190509891 0.5 p0 75 3
317 10881 m2 427260 0.000333605596 0.5 p0 75 2
279 10883 m2 459812 -0.00933223218 0.5 p0 75 2
141 10890 m2 619249 -0.000379330682 0.5 p0 75 1
220 10893 m2 783046 0.000140666496 0.5 p0 75 2
262 10894 m2 734586 0.00250306446 0.5 p0 75 1
351 10895 m2 137969 0.012927426 0.5 p0 75 1
229 10896 m2 536193 0.00808412675 0.5 p0 75 1
347 10897 m2 764304 -9.25755885e-05 0.5 p0 75 1
237 10898 m2 121721 -1.56154783e-05 0.5 p0 75 2
215 10899 m2 472208 0.0152516812 0.5 p0 75 2
341 10900 m2 399742 -0.00472484482 0.5 p0 75 1
265 10902 m2 591049 1.03914584e-08 0.5 p0 75 1
332 10904 m2 512113 -0.00570930028 0.5 p0 75 3
117 10905 m2 25566 0.011686624 0.5 p0 75 1
240 10906 m2 815919 -0.0435537994 0.5 p0 75 1
24 10907 m2 962101 -0.00348228426 0.5 p0 75 2
352 10908 m2 557316 0.00941100251 0.5 p0 75 1
333 10909 m2 432977 2.36286214e-05 0.5 p0 75 2
247 10910 m2 281635 1.63119118e-08 0.5 p0 75 1
245 10913 m2 304215 -0.00825392455 0.5 p0 75 3
355 10915 m2 458573 0.000314276898 0.5 p0 75 1
276 10916 m2 433624 0.00361391786 0.5 p0 75 1
186 10917 m2 315090 -0.0115847411 0.5 p0 75 1
283 10919 m2 135127 0.00044779692 0.5 p0 75 3
231 10920 m2 862569 -1.4602158e-06 0.5 p0 75 1
273 10922 m2 513807 3.83488896e-06 0.5 p0 75 1
266 10923 m2 768816 1.15829789e-06 0.5 p0 75 2
87 10926 m2 147317 -0.0174728949 0.5 p0 75 2
274 10927 m2 312364 -0.029316172 0.5 p0 75 1
349 10930 m2 59942 -0.0192157589 0.5 p0 75 1
310 10931 m2 736015 0.00980541669 0.5 p0 75 1
