Temp_ID Permanent_ID Mutation_type Position s h Subpop Tick Number
2012 96 m2 35121 -2.09770133e-05 0.5 p-1 -14670 3
973 97 m2 35480 -9.59057725e-05 0.5 p-1 -81560 84
1112 98 m2 35877 -5.55456154e-07 0.5 p-1 -282616 15
2013 99 m2 36601 -2.42536862e-05 0.5 p-1 -15855 3
877 100 m2 36904 -0.00105094328 0.5 p-1 -820281 175
1838 101 m2 38019 -0.00378023204 0.5 p-1 -17829 4
1961 102 m2 38329 -8.51891091e-09 0.5 p-1 -788078 6
1955 103 m2 39113 -0.00728197582 0.5 p-1 -23434 2
1472 104 m2 39351 -0.00319730188 0.5 p-1 -8931 6
1381 105 m2 39791 -0.000132780915 0.5 p-1 -665499 165
2073 107 m2 40797 -5.03627098e-06 0.5 p-1 -232718 1
1364 108 m2 40800 -0.0950324535 0.5 p-1 -2525133 343
932 109 m2 41593 -0.0144360047 0.5 p-1 -432899 90
1787 110 m2 41751 -0.00746171223 0.5 p-1 -17236 1
933 111 m2 41757 -0.0222537853 0.5 p-1 -5004353 223
1558 112 m2 41918 -0.00225601718 0.5 p-1 -69369 13
10 114 m2 42878 -0.0054133404 0.5 p-1 -1737534 649
1069 115 m2 42916 -0.000413025438 0.5 p-1 -29349 8
994 116 m2 43291 -0.000873098907 0.5 p-1 -54715 13
1902 117 m2 43432 -0.00390919764 0.5 p-1 -171127 3
1733 120 m2 44833 -0.0148479156 0.5 p-1 -71906 4
1386 121 m2 44968 -0.00601274939 0.5 p-1 -98007 11
1324 122 m2 45840 -0.0015412682 0.5 p-1 -6182 12
2139 124 m2 46349 -0.00138960592 0.5 p-1 -2880 1
1514 125 m2 46583 -0.0189572722 0.5 p-1 -11013 8
1269 126 m2 47175 -3.27345624e-05 0.5 p-1 -157819 19
623 128 m2 48163 -0.000463574746 0.5 p-1 -1150945 65
955 129 m2 48190 -0.000409729633 0.5 p-1 -723796 201
995 130 m2 49030 -0.00848739129 0.5 p-1 -969887 72
1792 131 m2 49312 -0.000832005579 0.5 p-1 -3923 2
1208 132 m2 49552 -0.00289076683 0.5 p-1 -209983 103
720 133 m2 49671 -2.54606107e-07 0.5 p-1 -1781146 365
1330 134 m2 49828 -0.000463650795 0.5 p-1 -135428 29
747 135 m2 50086 -0.00159368827 0.5 p-1 -1783580 680
1592 139 m2 51941 -0.0504347086 0.5 p-1 -7010 5
1369 140 m2 52789 -0.0424911566 0.5 p-1 -98478 48
454 142 m2 53028 -0.00165050139 0.5 p-1 -4005283 565
455 143 m2 53354 -0.0018165583 0.5 p-1 -3990223 689
2014 144 m2 53578 -0.02195796 0.5 p-1 -1298 2
11 145 m2 53894 -0.0221850928 0.5 p-1 -1333200 652
680 148 m2 54919 -1.49978632e-06 0.5 p-1 -423076 236
878 149 m2 55461 -1.69988527e-06 0.5 p-1 -217949 64
1951 150 m2 55702 -0.0320602059 0.5 p-1 -3953 2
12 151 m2 56441 -0.00881301332 0.5 p-1 -6342209 665
1820 152 m2 56465 -0.00373712182 0.5 p-1 -16710 3
456 153 m2 56503 -3.78147956e-06 0.5 p-1 -5756266 1280
2174 154 m2 56708 -0.00209930376 0.5 p-1 -20858 3
1093 156 m2 56971 -0.00044781444 0.5 p-1 -1788280 72
2172 157 m2 57042 -5.45617295e-05 0.5 p-1 -2445 1
13 158 m2 58620 -0.000163222227 0.5 p-1 -566155 430
879 159 m2 58827 -1.56495189e-05 0.5 p-1 -363535 79
14 160 m2 59656 -3.91545854e-08 0.5 p-1 -3032311 1536
1352 161 m2 60122 -0.00054385484 0.5 p-1 -166788 59
2017 163 m2 60491 -0.000122267025 0.5 p-1 -6669 1
1209 164 m2 60808 -7.12128167e-05 0.5 p-1 -199108 22
308 165 m2 61136 -0.000262637099 0.5 p-1 -298303 68
15 166 m2 61899 -0.0060447827 0.5 p-1 -1420359 1322
1237 167 m2 62014 -0.0205590706 0.5 p-1 -697523 58
16 168 m2 62244 -0.0112538058 0.5 p-1 -792359 929
624 169 m2 62477 -1.20586122e-07 0.5 p-1 -444452 121
457 170 m2 62907 -0.00237808167 0.5 p-1 -1154108 348
17 171 m2 63004 -0.000110605419 0.5 p-1 -557269 660
309 172 m2 64374 -1.37925074e-10 0.5 p-1 -757477 309
458 173 m2 64392 -1.31462878e-06 0.5 p-1 -3224727 565
310 175 m2 66106 -0.00105948315 0.5 p-1 -5648254 708
18 176 m2 66172 -0.000508218305 0.5 p-1 -5479773 925
1578 177 m2 66316 -0.0152984234 0.5 p-1 -9992 3
782 178 m2 66326 -0.00907965377 0.5 p-1 -439485 36
956 179 m2 67650 -0.000237627493 0.5 p-1 -79121 70
681 180 m2 68292 -0.00648989854 0.5 p-1 -80698 40
311 182 m2 69122 -0.0103578744 0.5 p-1 -2781198 790
957 183 m2 69557 -0.038450215 0.5 p-1 -445961 156
958 184 m2 69742 -0.0583389625 0.5 p-1 -277059 122
1010 185 m2 71273 -0.00298958016 0.5 p-1 -679579 136
459 186 m2 71427 -0.00171256578 0.5 p-1 -1194664 517
460 187 m2 71948 -4.50357817e-07 0.5 p-1 -1052564 657
1223 188 m2 72450 -0.00267126621 0.5 p-1 -119202 51
748 189 m2 72554 -0.0116936928 0.5 p-1 -5293764 494
312 190 m2 72557 -3.32696004e-06 0.5 p-1 -5619113 409
1196 191 m2 73133 -0.00625502551 0.5 p-1 -93114 13
1033 192 m2 74031 -7.15539409e-06 0.5 p-1 -8634428 223
1011 193 m2 75177 -0.0968246832 0.5 p-1 -32904 17
1904 194 m2 75727 -0.000199525181 0.5 p-1 -4584 1
880 195 m2 75893 -0.000567523122 0.5 p-1 -551418 479
461 196 m2 76321 -0.00140547659 0.5 p-1 -1378926 749
19 198 m2 78004 -0.000546597934 0.5 p-1 -1454051 603
1633 199 m2 78925 -0.000120340061 0.5 p-1 -33659 2
462 200 m2 79412 -2.47282278e-05 0.5 p-1 -73534 61
313 201 m2 79492 -0.000565208495 0.5 p-1 -4414953 399
463 202 m2 80560 -0.00967213605 0.5 p-1 -279738 247
1104 203 m2 80802 -0.000766636629 0.5 p-1 -33393 14
1291 204 m2 81144 -8.99135921e-06 0.5 p-1 -72429 23
2011 205 m2 81541 -2.3587023e-05 0.5 p-1 -5269 2
2156 206 m2 82770 -0.006044426 0.5 p-1 -4312 3
1012 208 m2 83409 -0.000108710308 0.5 p-1 -577292 159
974 210 m2 83932 -0.0307658873 0.5 p-1 -134872 174
1365 212 m2 84415 -0.000599832973 0.5 p-1 -1524996 42
1934 213 m2 84523 -0.00992375892 0.5 p-1 -19655 3
625 214 m2 85169 -3.45848139e-06 0.5 p-1 -596652 248
20 215 m2 86005 -7.37814116e-05 0.5 p-1 -3037680 1658
1935 216 m2 86310 -0.00223416695 0.5 p-1 -10184 3
1153 217 m2 87081 -0.0448832847 0.5 p-1 -64684 44
314 219 m2 87166 -0.00246534706 0.5 p-1 -2686447 1260
1435 220 m2 87296 -1.31933502e-05 0.5 p-1 -6497 12
560 221 m2 87407 -0.00787923951 0.5 p-1 -423216 62
1292 222 m2 87573 -0.000774359039 0.5 p-1 -447145 94
1164 223 m2 88750 -0.0012898678 0.5 p-1 -53477 31
21 224 m2 88881 -0.0023565283 0.5 p-1 -5687752 1382
315 225 m2 89087 -0.0135120414 0.5 p-1 -7255975 187
2194 226 m2 89158 -0.00192538078 0.5 p-1 -3337 1
934 228 m2 89216 -0.0101059172 0.5 p-1 -1967 1
22 229 m2 89349 -0.000870824326 0.5 p-1 -2838133 922
1714 230 m2 89598 -2.25070266e-06 0.5 p-1 -2083 6
1094 231 m2 90094 -0.00115749589 0.5 p-1 -5149708 278
561 232 m2 90520 -5.11051912e-05 0.5 p-1 -2577810 1634
1143 233 m2 90790 -0.000990966335 0.5 p-1 -42791 13
2085 234 m2 91088 -0.0015894993 0.5 p-1 -112439 4
1825 235 m2 91365 -0.00533099426 0.5 p-1 -8935 2
1387 236 m2 91648 -0.00045407578 0.5 p-1 -38140 9
1725 237 m2 92682 -0.000126869258 0.5 p-1 -8146 5
2173 238 m2 92904 -0.0392104611 0.5 p-1 -419 1
1641 241 m2 93867 -0.0133598587 0.5 p-1 -274994 28
1763 242 m2 94646 -0.0118823387 0.5 p-1 -158514 12
1318 243 m2 94954 -0.000367775589 0.5 p-1 -156971 6
1956 245 m2 96334 -0.000265873969 0.5 p-1 -1931275 1
464 246 m2 97088 -0.0742857978 0.5 p-1 -2035508 967
1504 247 m2 97312 -0.00593455229 0.5 p-1 -101047 14
562 248 m2 97773 -3.6562742e-05 0.5 p-1 -1016141 612
2066 249 m2 97901 -0.00421027606 0.5 p-1 -7383 2
721 250 m2 98681 -4.88254846e-05 0.5 p-1 -5145211 256
23 251 m2 99095 -0.0041124709 0.5 p-1 -1880728 249
2074 252 m2 99159 -3.10167088e-05 0.5 p-1 -26038 1
24 253 m2 99257 -0.0321169309 0.5 p-1 -2785207 326
1422 254 m2 99465 -0.00218722038 0.5 p-1 -54394 36
722 255 m2 99593 -0.00260086381 0.5 p-1 -593994 282
1746 257 m2 100719 -0.002863531 0.5 p-1 -11504 4
465 258 m2 100788 -0.00744588114 0.5 p-1 -933543 89
316 259 m2 101609 -0.016052207 0.5 p-1 -3756549 1069
1905 260 m2 101813 -0.000454124733 0.5 p-1 -101 1
466 261 m2 102076 -0.00102122978 0.5 p-1 -2026 3
2106 263 m2 102244 -6.57742589e-07 0.5 p-1 -21238 1
783 265 m2 102987 -0.0129307611 0.5 p-1 -22082 21
563 266 m2 103403 -0.00731086358 0.5 p-1 -2264869 386
1700 267 m2 103658 -0.00841283798 0.5 p-1 -50640 4
25 268 m2 103759 -0.00133586081 0.5 p-1 -1939171 367
834 269 m2 104348 -6.19510474e-16 0.5 p-1 -1844780 268
317 271 m2 104893 -0.0209538154 0.5 p-1 -3927522 624
895 272 m2 105273 -0.002823808 0.5 p-1 -376234 146
1473 273 m2 105328 -0.0171433203 0.5 p-1 -87840 31
835 274 m2 105381 -0.00169755134 0.5 p-1 -4010196 443
1643 275 m2 105919 -6.05463457e-11 0.5 p-1 -15065 4
26 276 m2 106208 -0.0174413268 0.5 p-1 -1297713 1321
1144 277 m2 106276 -0.000146590013 0.5 p-1 -19975 15
1950 278 m2 106296 -0.00950312801 0.5 p-1 -577 8
1441 279 m2 106749 -0.0135500059 0.5 p-1 -102175 72
1095 281 m2 107193 -0.134665996 0.5 p-1 -217341 99
467 284 m2 107978 -0.00194599899 0.5 p-1 -577790 313
2001 286 m2 110670 -6.78237075e-06 0.5 p-1 -37292 4
1431 287 m2 110801 -0.00269961008 0.5 p-1 -22245 8
881 288 m2 111388 -5.05086746e-06 0.5 p-1 -181341 36
564 289 m2 112585 -0.000442691293 0.5 p-1 -284401 122
723 291 m2 113908 -1.04910312e-08 0.5 p-1 -3883932 261
1655 293 m2 114899 -0.00090168399 0.5 p-1 -3964 2
27 295 m2 115713 -0.00440947479 0.5 p-1 -2839842 1367
1817 297 m2 117871 -3.51988706e-06 0.5 p-1 -25972 3
724 298 m2 117905 -0.000159764328 0.5 p-1 -1048207 275
1776 299 m2 118096 -0.0130770206 0.5 p-1 -42916 7
468 301 m2 118382 -0.0581293814 0.5 p-1 -539193 551
1442 303 m2 118767 -0.00047917504 0.5 p-1 -16522 14
2138 304 m2 119065 -9.93359499e-05 0.5 p-1 -17083 1
1496 305 m2 119588 -0.000102401158 0.5 p-1 -2610 2
1948 306 m2 120445 -0.036259234 0.5 p-1 -55006 6
1455 307 m2 120770 -0.00958564132 0.5 p-1 -12044 7
318 308 m2 121074 -3.96646246e-05 0.5 p-1 -82258 22
1370 309 m2 121339 -4.9188634e-06 0.5 p-1 -104240 29
725 310 m2 123275 -0.0355167277 0.5 p-1 -546210 77
469 312 m2 124472 -0.000377027027 0.5 p-1 -11071 11
28 314 m2 125327 -0.00163923064 0.5 p-1 -2093291 915
2204 315 m2 125382 -0.00110732927 0.5 p-1 -39946 1
909 316 m2 125862 -0.00202583009 0.5 p-1 -489871 258
29 319 m2 127362 -2.30504374e-05 0.5 p-1 -846369 293
1175 320 m2 128460 -0.00153551192 0.5 p-1 -84222 10
1988 321 m2 128944 -0.000213998035 0.5 p-1 -148410 2
30 322 m2 128972 -0.00290707964 0.5 p-1 -2920516 935
1608 323 m2 129533 -0.0451504663 0.5 p-1 -18395 10
1890 324 m2 129557 -1.21631263e-06 0.5 p-1 -2952 1
31 328 m2 131270 -0.0338328592 0.5 p-1 -7131791 1738
975 329 m2 132183 -8.38090709e-05 0.5 p-1 -193262 209
32 330 m2 132245 -0.00603948953 0.5 p-1 -5649817 960
682 331 m2 132611 -0.00439789984 0.5 p-1 -3051526 809
2055 332 m2 133773 -0.0106978081 0.5 p-1 -23456 7
836 333 m2 133785 -0.0898259431 0.5 p-1 -3277010 411
837 334 m2 133987 -0.0153068937 0.5 p-1 -6085240 680
33 336 m2 134836 -4.91772953e-05 0.5 p-1 -2930932 1393
808 337 m2 134921 -0.00261270744 0.5 p-1 -921741 606
2163 338 m2 135462 -0.000376154727 0.5 p-1 -13087 1
896 340 m2 137621 -0.094766058 0.5 p-1 -3921353 260
626 341 m2 138352 -0.0792675912 0.5 p-1 -1059851 449
683 342 m2 138530 -0.0116598746 0.5 p-1 -1572720 678
319 343 m2 139458 -0.00701114861 0.5 p-1 -1310986 968
34 344 m2 139699 -0.12073496 0.5 p-1 -6532108 1731
1411 345 m2 139860 -0.00867774151 0.5 p-1 -49771 37
627 346 m2 139946 -0.000287410192 0.5 p-1 -27728 19
470 350 m2 140742 -0.0096316766 0.5 p-1 -1429361 813
1282 351 m2 141086 -0.00285258912 0.5 p-1 -818867 12
35 352 m2 141145 -0.014879467 0.5 p-1 -2038954 970
36 353 m2 141321 -0.0389171056 0.5 p-1 -2110878 1331
1238 354 m2 142600 -0.00242209993 0.5 p-1 -2046 3
320 355 m2 143030 -2.14133237e-07 0.5 p-1 -7190861 546
321 356 m2 143136 -0.0170535371 0.5 p-1 -1990120 334
1013 358 m2 143472 -2.60277138e-05 0.5 p-1 -462542 230
37 359 m2 144048 -0.00109912327 0.5 p-1 -592032 209
565 361 m2 144218 -0.000349113165 0.5 p-1 -2314974 132
38 362 m2 144651 -0.0029550211 0.5 p-1 -6927144 1850
39 363 m2 144715 -0.000209962673 0.5 p-1 -7130089 1850
1283 364 m2 145554 -0.00630705757 0.5 p-1 -121990 5
1942 365 m2 146320 -7.46065325e-07 0.5 p-1 -68135 6
1197 366 m2 147260 -0.00244767801 0.5 p-1 -678547 36
809 367 m2 148282 -1.84807996e-05 0.5 p-1 -3052049 752
1210 368 m2 148439 -3.50668161e-05 0.5 p-1 -241487 75
40 369 m2 148598 -0.00277967216 0.5 p-1 -4101554 1585
471 370 m2 148614 -9.445248e-06 0.5 p-1 -2279647 415
838 374 m2 150643 -0.0216911491 0.5 p-1 -17525 8
2003 375 m2 150767 -0.0266616829 0.5 p-1 -49203 8
1478 376 m2 151011 -0.000554625236 0.5 p-1 -67002 45
1388 377 m2 151105 -5.59429327e-06 0.5 p-1 -20752 11
2129 379 m2 151794 -0.00288628694 0.5 p-1 -22208 3
2087 380 m2 151836 -0.000175739086 0.5 p-1 -14294 2
1549 381 m2 151949 -0.00303963269 0.5 p-1 -231929 24
41 382 m2 151980 -0.00129153649 0.5 p-1 -2716447 1080
1239 384 m2 152798 -0.154681191 0.5 p-1 -312586 89
1187 386 m2 154010 -3.25357382e-06 0.5 p-1 -182189 72
1353 387 m2 154029 -0.0458334163 0.5 p-1 -57309 46
1975 389 m2 154479 -0.0181013551 0.5 p-1 -18165 16
322 390 m2 154961 -7.66794983e-07 0.5 p-1 -5365776 744
42 391 m2 155044 -0.0541450828 0.5 p-1 -834707 451
1466 392 m2 155107 -0.0105587514 0.5 p-1 -268541 49
2098 393 m2 155109 -0.0149332257 0.5 p-1 -3095 2
1240 394 m2 155280 -0.0041181054 0.5 p-1 -123627 80
323 395 m2 155354 -3.78200129e-05 0.5 p-1 -5663071 464
2137 396 m2 155388 -0.0147432601 0.5 p-1 -19718 1
1056 398 m2 156515 -3.64350694e-06 0.5 p-1 -442629 54
1916 400 m2 156689 -0.000844492926 0.5 p-1 -5890 3
1777 401 m2 157400 -0.0100913569 0.5 p-1 -71602 6
1813 402 m2 157642 -0.000875537167 0.5 p-1 -2372 5
324 403 m2 157851 -0.0596669279 0.5 p-1 -4324824 891
2056 405 m2 158499 -0.0104864901 0.5 p-1 -72311 7
43 407 m2 160396 -0.0174139701 0.5 p-1 -715684 405
935 408 m2 160883 -0.00109319959 0.5 p-1 -519716 33
1198 410 m2 161623 -0.000403747224 0.5 p-1 -8469 4
566 411 m2 161632 -0.0221226569 0.5 p-1 -83626 85
567 413 m2 161786 -0.00266545382 0.5 p-1 -130739 88
1458 414 m2 161832 -0.0281920247 0.5 p-1 -666344 30
325 415 m2 162123 -0.00110528339 0.5 p-1 -1573283 737
726 416 m2 162175 -0.000365801097 0.5 p-1 -220061 310
897 417 m2 162304 -0.00556939282 0.5 p-1 -251118 41
1467 418 m2 163296 -0.0770355761 0.5 p-1 -25871 22
1366 419 m2 164013 -5.96559257e-05 0.5 p-1 -21919 21
1835 420 m2 164135 -3.18540478e-05 0.5 p-1 -45929 3
1188 422 m2 165383 -6.41067818e-05 0.5 p-1 -203388 79
44 423 m2 165448 -1.23786538e-06 0.5 p-1 -5120992 960
2186 424 m2 165936 -0.00242220052 0.5 p-1 -8846 1
1952 425 m2 166002 -0.000141198383 0.5 p-1 -5013 1
936 426 m2 166380 -0.00154571189 0.5 p-1 -27153 11
628 427 m2 166763 -0.00354458741 0.5 p-1 -961646 328
749 430 m2 168387 -4.54170549e-05 0.5 p-1 -1249 16
45 431 m2 168457 -1.33281919e-05 0.5 p-1 -3148844 544
1782 432 m2 168798 -0.00218199193 0.5 p-1 -14345 4
2179 433 m2 169322 -0.0192444511 0.5 p-1 -1802323 2
1589 434 m2 169366 -0.0248308145 0.5 p-1 -22718 7
784 435 m2 169432 -0.00261878036 0.5 p-1 -226755 50
1014 436 m2 169858 -0.0012197271 0.5 p-1 -207543 50
1534 437 m2 170198 -0.0055360659 0.5 p-1 -30080 17
2120 438 m2 170395 -0.000711731147 0.5 p-1 -1291 2
1211 439 m2 170625 -0.0324001759 0.5 p-1 -2271827 107
1331 440 m2 170785 -4.32419156e-10 0.5 p-1 -32832 31
1691 441 m2 171141 -1.2853392e-05 0.5 p-1 -25685 3
326 444 m2 172851 -0.00476823421 0.5 p-1 -1642296 398
810 445 m2 173109 -2.06194818e-05 0.5 p-1 -235548 192
1247 447 m2 174153 -0.000293656194 0.5 p-1 -123827 20
684 448 m2 174405 -0.0290850289 0.5 p-1 -1293115 721
910 449 m2 174635 -0.000136014569 0.5 p-1 -27904 38
882 450 m2 174885 -0.00087128405 0.5 p-1 -148541 31
1216 451 m2 174980 -0.0449871495 0.5 p-1 -149316 21
46 452 m2 175288 -1.96341298e-05 0.5 p-1 -2699172 1936
1614 453 m2 175299 -0.000828590069 0.5 p-1 -128190 21
1864 454 m2 175478 -0.00753781572 0.5 p-1 -7460 2
750 456 m2 176644 -7.09600863e-06 0.5 p-1 -542146 249
327 457 m2 177111 -0.00850073155 0.5 p-1 -880131 156
1668 458 m2 177202 -5.64352194e-05 0.5 p-1 -7303 4
898 460 m2 177765 -0.00794458482 0.5 p-1 -32518 48
47 461 m2 178165 -0.0196551513 0.5 p-1 -2433718 1411
1656 462 m2 178639 -0.00616474077 0.5 p-1 -104531 18
811 463 m2 179334 -0.0110859619 0.5 p-1 -277924 293
1354 464 m2 179354 -0.000244528404 0.5 p-1 -275182 30
1459 465 m2 179971 -7.51133393e-06 0.5 p-1 -18061 5
1463 467 m2 180812 -0.000536285283 0.5 p-1 -3691 4
685 468 m2 181189 -0.0148537643 0.5 p-1 -8346219 183
996 469 m2 181282 -0.0244156066 0.5 p-1 -55747 10
568 470 m2 181459 -0.0372162312 0.5 p-1 -1851701 394
629 471 m2 181720 -0.00159949809 0.5 p-1 -2031717 210
48 472 m2 182324 -0.00348358369 0.5 p-1 -8476118 1304
569 474 m2 183471 -0.000310673669 0.5 p-1 -2459233 681
328 475 m2 184620 -0.00101916364 0.5 p-1 -7244614 711
2104 476 m2 184654 -0.0767917186 0.5 p-1 -7578 2
630 477 m2 185039 -0.00332859368 0.5 p-1 -130710 45
812 478 m2 185502 -0.00980993919 0.5 p-1 -354540 225
813 479 m2 185824 -0.000292456214 0.5 p-1 -678856 290
1391 480 m2 186161 -0.000774009852 0.5 p-1 -10492 3
570 481 m2 186458 -0.00213037129 0.5 p-1 -772876 371
1637 483 m2 187924 -2.75608812e-07 0.5 p-1 -224188 7
49 485 m2 188711 -0.000344624306 0.5 p-1 -6863329 492
976 486 m2 189677 -1.57330851e-05 0.5 p-1 -21517 6
1836 489 m2 190339 -0.0234026816 0.5 p-1 -86083 8
50 492 m2 190889 -0.00776582304 0.5 p-1 -2078972 1892
1891 493 m2 191051 -0.000874260324 0.5 p-1 -83470 2
1747 494 m2 191147 -0.00536929071 0.5 p-1 -1507579 12
329 495 m2 191450 -0.0173064489 0.5 p-1 -5531618 1732
1079 496 m2 191456 -0.000316561025 0.5 p-1 -39613 27
1448 497 m2 191605 -1.38011188e-07 0.5 p-1 -5682 15
856 498 m2 191930 -0.00526654581 0.5 p-1 -49768 48
2223 499 m2 192322 -5.65924165e-05 0.5 p-1 -10313 1
2000 503 m2 193207 -0.00485610683 0.5 p-1 -4458 3
1671 504 m2 193309 -3.43891734e-05 0.5 p-1 -23587 5
1443 505 m2 193453 -0.0310264099 0.5 p-1 -77332 13
1880 507 m2 194672 -0.0205706004 0.5 p-1 -613 4
857 508 m2 194849 -0.115893252 0.5 p-1 -586891 414
51 509 m2 195622 -0.020768201 0.5 p-1 -982784 1594
571 510 m2 195672 -0.0675794929 0.5 p-1 -707207 193
52 511 m2 196835 -0.000592113589 0.5 p-1 -8306361 586
1034 512 m2 197015 -0.00729204156 0.5 p-1 -30442 20
472 514 m2 197063 -0.0322313607 0.5 p-1 -1815479 820
883 515 m2 197409 -0.000234207633 0.5 p-1 -103070 11
1706 516 m2 197684 -0.00206312374 0.5 p-1 -85961 18
2031 517 m2 197695 -0.00675631128 0.5 p-1 -8393 2
1344 520 m2 198651 -0.00241848803 0.5 p-1 -76852 30
2133 521 m2 199228 -0.00585005758 0.5 p-1 -4334 3
1871 522 m2 199375 -0.000807284203 0.5 p-1 -191460 5
2110 524 m2 199591 -0.0031932022 0.5 p-1 -1633 2
