Temp_ID Permanent_ID Mutation_type Position s h Subpop Tick Number
282 7572 m2 855243 -0.000272197387 0.5 p0 52 1
92 7592 m2 11327 0.000238233988 0.5 p0 52 9
204 7667 m2 444843 -0.0064929775 0.5 p0 53 8
20 7681 m2 598555 -1.18275898e-06 0.5 p0 53 22
18 7705 m2 953304 -0.00379642099 0.5 p0 53 36
142 7734 m2 89619 -0.023486726 0.5 p0 53 2
90 7802 m2 473057 -0.00762489485 0.5 p0 54 8
190 7857 m2 24068 -7.37171504e-05 0.5 p0 54 1
264 7875 m2 278757 -0.00154683634 0.5 p0 54 3
167 7879 m2 420649 8.63076309e-07 0.5 p0 54 3
139 7891 m2 51195 -0.0114605222 0.5 p0 54 17
151 8032 m2 107766 3.05471112e-05 0.5 p0 55 10
113 8068 m2 209851 0.00575332763 0.5 p0 56 12
5 8114 m2 905519 0.00266036647 0.5 p0 56 57
25 8129 m2 12153 -0.00158645131 0.5 p0 56 36
215 8169 m2 681583 0.000462278433 0.5 p0 56 2
82 8171 m2 872398 -0.0122270836 0.5 p0 56 19
272 8199 m2 550123 -0.00532302121 0.5 p0 57 1
221 8230 m2 707240 -0.000525043637 0.5 p0 57 5
297 8268 m2 416128 -0.0144113973 0.5 p0 57 1
174 8374 m2 255212 0.0361605473 0.5 p0 58 11
223 8410 m2 870825 0.0099114161 0.5 p0 58 7
222 8433 m2 800533 -0.000294358586 0.5 p0 58 4
11 8464 m2 964796 -0.00301987655 0.5 p0 58 28
146 8493 m2 350982 0.00655695936 0.5 p0 59 6
277 8501 m2 391821 0.00235858094 0.5 p0 59 1
168 8568 m2 538821 0.00822217669 0.5 p0 59 8
101 8573 m2 95945 0.00341160013 0.5 p0 59 29
42 8579 m2 529837 0.000131779278 0.5 p0 59 20
43 8608 m2 453611 -0.00194314751 0.5 p0 59 30
112 8621 m2 600720 7.00877899e-06 0.5 p0 59 20
280 8654 m2 229291 -1.43551995e-06 0.5 p0 60 1
173 8676 m2 782654 -0.000407795334 0.5 p0 60 3
183 8706 m2 250482 5.46620831e-05 0.5 p0 60 7
94 8718 m2 12697 -0.00126017805 0.5 p0 60 11
279 8730 m2 235616 -0.0188740473 0.5 p0 60 1
129 8748 m2 589608 -2.02139945e-05 0.5 p0 60 23
150 8762 m2 962077 -0.00935656391 0.5 p0 60 12
184 8791 m2 50751 6.99169323e-05 0.5 p0 60 2
66 8809 m2 919931 -0.00877954066 0.5 p0 61 9
134 8842 m2 528755 -0.00506738201 0.5 p0 61 6
114 8864 m2 570909 -0.000422627898 0.5 p0 61 4
84 8905 m2 107338 0.0377264172 0.5 p0 61 11
241 9020 m2 533177 -1.15589e-05 0.5 p0 62 2
21 9065 m2 904102 -0.000186995865 0.5 p0 62 21
44 9077 m2 801042 -0.00441444386 0.5 p0 62 9
227 9180 m2 67286 -0.0106162382 0.5 p0 63 3
291 9181 m2 967114 -0.00237283506 0.5 p0 63 1
22 9197 m2 840753 0.0227920208 0.5 p0 63 14
194 9199 m2 807549 0.0139315138 0.5 p0 63 3
145 9240 m2 543720 -1.12125826e-06 0.5 p0 64 2
123 9252 m2 435915 4.49885192e-05 0.5 p0 64 12
118 9263 m2 27508 -0.0179678183 0.5 p0 64 12
247 9268 m2 756583 0.0222916473 0.5 p0 64 1
257 9275 m2 404504 -0.00882283412 0.5 p0 64 1
133 9303 m2 25820 0.000571397017 0.5 p0 64 5
149 9360 m2 103472 0.0013333197 0.5 p0 64 6
47 9405 m2 683391 -0.00583055429 0.5 p0 65 28
39 9424 m2 401813 -0.00153195951 0.5 p0 65 5
109 9452 m2 82835 0.000279184576 0.5 p0 65 6
249 9465 m2 167450 -0.00379542005 0.5 p0 65 1
79 9483 m2 171322 -2.12860505e-05 0.5 p0 65 13
57 9520 m2 676263 0.0148246717 0.5 p0 65 10
296 9525 m2 71542 -0.000242265611 0.5 p0 65 1
187 9539 m2 411262 -0.0398862809 0.5 p0 66 3
245 9549 m2 383309 1.09061257e-05 0.5 p0 66 2
171 9554 m2 307867 -0.0122545473 0.5 p0 66 3
110 9561 m2 574408 -0.00386457331 0.5 p0 66 7
29 9577 m2 1377 -0.00412643515 0.5 p0 66 11
224 9584 m2 204730 -0.000301614142 0.5 p0 66 9
69 9603 m2 928185 0.00253361254 0.5 p0 66 11
214 9637 m2 41501 0.00316376798 0.5 p0 66 4
210 9644 m2 776493 -5.92624758e-07 0.5 p0 66 2
192 9654 m2 70382 -0.018928146 0.5 p0 67 4
17 9689 m2 824555 -0.0179222487 0.5 p0 67 6
216 9691 m2 245683 0.00209233142 0.5 p0 67 2
159 9722 m2 251101 0.0108486786 0.5 p0 67 16
203 9787 m2 208127 3.86858403e-08 0.5 p0 67 5
287 9792 m2 729819 -1.78392268e-09 0.5 p0 67 2
256 9808 m2 597987 9.90144763e-05 0.5 p0 67 1
165 9820 m2 598378 -0.00479920954 0.5 p0 67 5
288 9841 m2 376577 -2.61748919e-05 0.5 p0 68 1
285 9860 m2 719600 0.0124572832 0.5 p0 68 1
180 9867 m2 867597 1.81726989e-06 0.5 p0 68 9
131 9868 m2 220889 -0.0252972357 0.5 p0 68 4
229 9873 m2 912708 -0.0052848761 0.5 p0 68 2
105 9880 m2 894441 -0.00600918615 0.5 p0 68 5
143 9935 m2 785097 -4.42538767e-05 0.5 p0 68 9
263 9939 m2 519744 0.000263729657 0.5 p0 68 3
127 9941 m2 613316 0.0264520105 0.5 p0 68 9
160 10017 m2 569419 -0.0189984869 0.5 p0 69 5
35 10018 m2 503890 0.0140422881 0.5 p0 69 18
83 10029 m2 521079 -0.000465863937 0.5 p0 69 4
2 10034 m2 674466 0.066364646 0.5 p0 69 3
262 10072 m2 835412 -0.00923922099 0.5 p0 69 1
250 10086 m2 102510 -0.00691084843 0.5 p0 69 3
197 10092 m2 969995 -0.0138739506 0.5 p0 69 6
292 10109 m2 238481 -0.00407885527 0.5 p0 69 1
205 10118 m2 198432 9.51653128e-05 0.5 p0 69 5
89 10174 m2 994431 -1.92062785e-07 0.5 p0 70 6
286 10175 m2 49608 -1.8923774e-11 0.5 p0 70 2
181 10185 m2 854892 -6.24652894e-05 0.5 p0 70 1
128 10203 m2 388786 9.68132299e-05 0.5 p0 70 2
244 10216 m2 88285 0.0777200237 0.5 p0 70 1
135 10231 m2 28840 4.26425913e-06 0.5 p0 70 1
176 10232 m2 682000 -0.0474448949 0.5 p0 70 6
31 10244 m2 818196 0.00175800093 0.5 p0 70 15
276 10248 m2 416364 0.000631883275 0.5 p0 70 1
213 10256 m2 596421 0.00179235218 0.5 p0 70 5
161 10271 m2 530807 0.00849933829 0.5 p0 70 7
73 10293 m2 765314 0.080472596 0.5 p0 70 3
172 10294 m2 834055 -0.00202893023 0.5 p0 70 6
154 10296 m2 803464 -0.000278140826 0.5 p0 71 15
120 10299 m2 890536 -0.00172874145 0.5 p0 71 13
225 10304 m2 325134 -3.58705483e-06 0.5 p0 71 1
54 10322 m2 430390 -0.00381278433 0.5 p0 71 1
206 10336 m2 207443 -2.69657818e-07 0.5 p0 71 4
226 10338 m2 21098 0.000308607705 0.5 p0 71 2
185 10339 m2 366617 0.0183619224 0.5 p0 71 2
144 10352 m2 525493 -0.000216556902 0.5 p0 71 3
234 10357 m2 411816 0.0443333425 0.5 p0 71 2
230 10358 m2 986956 0.000189330211 0.5 p0 71 1
228 10362 m2 756304 1.64211051e-05 0.5 p0 71 7
233 10408 m2 574959 0.0102933142 0.5 p0 71 1
253 10411 m2 222275 -2.09348491e-06 0.5 p0 71 3
243 10413 m2 95834 -0.00440286566 0.5 p0 71 2
36 10415 m2 249667 0.0394477583 0.5 p0 71 8
141 10416 m2 795835 -0.0335122421 0.5 p0 71 11
72 10418 m2 579770 -0.0011226756 0.5 p0 71 9
248 10430 m2 988605 -0.00862506032 0.5 p0 71 3
254 10432 m2 579715 -0.000837477099 0.5 p0 71 3
196 10443 m2 570032 3.66929489e-05 0.5 p0 72 1
207 10447 m2 62809 0.00482499739 0.5 p0 72 5
231 10483 m2 217146 0.0252743997 0.5 p0 72 1
273 10492 m2 832834 -0.0113070505 0.5 p0 72 2
186 10496 m2 602143 0.0184104182 0.5 p0 72 1
115 10514 m2 769180 0.0036032449 0.5 p0 72 5
284 10526 m2 720515 -0.000150790816 0.5 p0 72 1
238 10530 m2 230803 0.0385966711 0.5 p0 72 2
179 10573 m2 263249 -0.104929283 0.5 p0 72 1
121 10598 m2 234009 0.000110678091 0.5 p0 73 11
290 10602 m2 955517 -0.0187208038 0.5 p0 73 1
170 10621 m2 300906 0.0102423029 0.5 p0 73 10
193 10623 m2 570069 2.65627341e-06 0.5 p0 73 2
132 10625 m2 974587 -7.33557827e-05 0.5 p0 73 4
38 10635 m2 921641 1.91798767e-06 0.5 p0 73 3
283 10642 m2 291298 -1.08972854e-05 0.5 p0 73 1
232 10656 m2 321047 0.0313409604 0.5 p0 73 6
62 10658 m2 332600 -0.00893685594 0.5 p0 73 3
80 10662 m2 501361 -0.00133609003 0.5 p0 73 2
95 10693 m2 495584 -0.000260129134 0.5 p0 73 8
209 10720 m2 851223 -0.00318723335 0.5 p0 73 1
200 10740 m2 190995 0.0114521086 0.5 p0 74 10
255 10742 m2 343624 -0.00640984997 0.5 p0 74 1
242 10745 m2 356562 0.000446519873 0.5 p0 74 1
52 10754 m2 774467 -0.000521741633 0.5 p0 74 3
246 10768 m2 634704 -0.00383740012 0.5 p0 74 1
294 10786 m2 28370 0.00110673741 0.5 p0 74 1
198 10805 m2 575248 -0.0152464695 0.5 p0 74 2
278 10807 m2 242129 -0.000581506349 0.5 p0 74 1
191 10808 m2 854972 -0.00131651701 0.5 p0 74 4
124 10815 m2 561211 1.4542494e-06 0.5 p0 74 2
295 10822 m2 874811 -0.00206419616 0.5 p0 74 1
260 10828 m2 352829 -0.0130765466 0.5 p0 74 1
261 10829 m2 432777 -9.12144606e-05 0.5 p0 74 1
252 10839 m2 269972 0.00135471299 0.5 p0 74 4
219 10846 m2 807216 0.000239466986 0.5 p0 74 4
177 10851 m2 610837 -0.00390293868 0.5 p0 74 2
106 10853 m2 283022 0.0190412439 0.5 p0 74 2
100 10859 m2 819467 -0.00235054712 0.5 p0 74 8
201 10866 m2 970591 -0.0075786924 0.5 p0 74 1
178 10868 m2 667101 0.00188216905 0.5 p0 74 3
71 10876 m2 241356 -7.72561179e-08 0.5 p0 75 3
107 10877 m2 305838 0.00233246596 0.5 p0 75 3
267 10880 m2 803402 -0.00190509891 0.5 p0 75 3
281 10881 m2 427260 0.000333605596 0.5 p0 75 2
152 10883 m2 459812 -0.00933223218 0.5 p0 75 2
102 10890 m2 619249 -0.000379330682 0.5 p0 75 3
195 10893 m2 783046 0.000140666496 0.5 p0 75 2
236 10896 m2 536193 0.00808412675 0.5 p0 75 2
64 10897 m2 764304 -9.25755885e-05 0.5 p0 75 2
240 10898 m2 121721 -1.56154783e-05 0.5 p0 75 1
169 10899 m2 472208 0.0152516812 0.5 p0 75 1
189 10900 m2 399742 -0.00472484482 0.5 p0 75 3
41 10904 m2 512113 -0.00570930028 0.5 p0 75 5
271 10905 m2 25566 0.011686624 0.5 p0 75 1
202 10906 m2 815919 -0.0435537994 0.5 p0 75 4
91 10907 m2 962101 -0.00348228426 0.5 p0 75 2
166 10909 m2 432977 2.36286214e-05 0.5 p0 75 1
268 10910 m2 281635 1.63119118e-08 0.5 p0 75 1
269 10913 m2 304215 -0.00825392455 0.5 p0 75 2
275 10916 m2 433624 0.00361391786 0.5 p0 75 1
274 10917 m2 315090 -0.0115847411 0.5 p0 75 1
218 10919 m2 135127 0.00044779692 0.5 p0 75 2
259 10922 m2 513807 3.83488896e-06 0.5 p0 75 1
65 10923 m2 768816 1.15829789e-06 0.5 p0 75 4
289 10926 m2 147317 -0.0174728949 0.5 p0 75 2
258 10927 m2 312364 -0.029316172 0.5 p0 75 3
